HOSTNAME, OBSERVATION, CLOCK, TIME, LATITUDE, LONGITUDE, HORIZONTAL, MSL, WGS84, VERTICAL, SPEED, COURSE
"neon", 11404, 1592844146.731325069, 1592844146.000000000, 39.6346185, -106.0524273, 0.0, 2736.900, 2715.900, 0.0, 52.746000, 51.150000000
"neon", 11405, 1592844147.732766591, 1592844147.000000000, 39.6347750, -106.0521855, 0.0, 2737.600, 2716.600, 0.0, 52.797000, 48.960000000
"neon", 11406, 1592844147.738757013, 1592844147.000000000, 39.6347750, -106.0521855, 0.0, 2737.600, 2716.600, 0.0, 52.797000, 48.960000000
"neon", 11407, 1592844148.725353833, 1592844148.000000000, 39.6349391, -106.0519495, 0.0, 2737.600, 2716.600, 0.0, 52.820000, 46.350000000
"neon", 11408, 1592844148.725789677, 1592844148.000000000, 39.6349391, -106.0519495, 0.0, 2738.300, 2717.300, 0.0, 52.820000, 46.350000000
"neon", 11409, 1592844148.730519080, 1592844148.000000000, 39.6349391, -106.0519495, 0.0, 2738.300, 2717.300, 0.0, 52.820000, 46.350000000
"neon", 11410, 1592844149.744804752, 1592844149.000000000, 39.6351123, -106.0517241, 0.0, 2738.900, 2717.900, 0.0, 52.829000, 43.960000000
"neon", 11411, 1592844149.748621771, 1592844149.000000000, 39.6351123, -106.0517241, 0.0, 2738.900, 2717.900, 0.0, 52.829000, 43.960000000
"neon", 11412, 1592844150.749829571, 1592844150.000000000, 39.6352903, -106.0515045, 0.0, 2738.900, 2717.900, 0.0, 52.720000, 42.930000000
"neon", 11413, 1592844150.750860145, 1592844150.000000000, 39.6352903, -106.0515045, 0.0, 2739.500, 2718.500, 0.0, 52.720000, 42.930000000
"neon", 11414, 1592844150.755928686, 1592844150.000000000, 39.6352903, -106.0515045, 0.0, 2739.500, 2718.500, 0.0, 52.720000, 42.930000000
"neon", 11415, 1592844151.746264734, 1592844151.000000000, 39.6354696, -106.0512883, 0.0, 2739.500, 2718.500, 0.0, 52.677000, 42.700000000
"neon", 11416, 1592844151.748134798, 1592844151.000000000, 39.6354696, -106.0512883, 0.0, 2740.100, 2719.100, 0.0, 52.677000, 42.700000000
"neon", 11417, 1592844151.752963980, 1592844151.000000000, 39.6354696, -106.0512883, 0.0, 2740.100, 2719.100, 0.0, 52.677000, 42.700000000
"neon", 11418, 1592844152.753050057, 1592844152.000000000, 39.6356490, -106.0510728, 0.0, 2740.900, 2719.900, 0.0, 52.603000, 42.630000000
"neon", 11419, 1592844152.758899180, 1592844152.000000000, 39.6356490, -106.0510728, 0.0, 2740.900, 2719.900, 0.0, 52.603000, 42.630000000
"neon", 11420, 1592844153.743348624, 1592844153.000000000, 39.6358291, -106.0508580, 0.0, 2740.900, 2719.900, 0.0, 52.745000, 42.520000000
"neon", 11421, 1592844153.744586156, 1592844153.000000000, 39.6358291, -106.0508580, 0.0, 2741.700, 2720.700, 0.0, 52.745000, 42.520000000
"neon", 11422, 1592844153.749089572, 1592844153.000000000, 39.6358291, -106.0508580, 0.0, 2741.700, 2720.700, 0.0, 52.745000, 42.520000000
"neon", 11423, 1592844154.765265318, 1592844154.000000000, 39.6360100, -106.0506436, 0.0, 2742.600, 2721.600, 0.0, 52.886000, 42.370000000
"neon", 11424, 1592844154.770876145, 1592844154.000000000, 39.6360100, -106.0506436, 0.0, 2742.600, 2721.600, 0.0, 52.886000, 42.370000000
