NAM, NUM, FIX, SYS, SAT, CLK, TIM, LAT, LON, HAC, MSL, GEO, VAC, SOG, COG, ROL, PIT, YAW, RAC, PAC, YAC, OBS, MAC
"neon", 108, 3, 1, 8, 1614187354.265881590, 1614187354.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 109, 3, 1, 8, 1614187355.267499288, 1614187355.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 110, 3, 1, 8, 1614187356.261551460, 1614187356.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 111, 3, 1, 8, 1614187357.269136771, 1614187357.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 112, 3, 1, 8, 1614187358.261925405, 1614187358.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 113, 3, 1, 8, 1614187359.270555585, 1614187359.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 114, 3, 1, 8, 1614187360.271051715, 1614187360.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 115, 3, 1, 8, 1614187361.271015753, 1614187361.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 116, 3, 1, 8, 1614187362.271186484, 1614187362.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 117, 3, 1, 8, 1614187363.265896929, 1614187363.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 118, 3, 1, 8, 1614187364.265331307, 1614187364.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 119, 3, 1, 8, 1614187365.272432302, 1614187365.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 120, 3, 1, 8, 1614187366.272201335, 1614187366.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 121, 3, 1, 8, 1614187367.272585262, 1614187367.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 122, 3, 1, 8, 1614187368.272316033, 1614187368.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 123, 3, 1, 8, 1614187369.274054812, 1614187369.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 124, 3, 1, 8, 1614187370.272662466, 1614187370.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 125, 3, 1, 8, 1614187371.266656514, 1614187371.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 126, 3, 1, 8, 1614187372.273414427, 1614187372.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 127, 3, 1, 8, 1614187373.274370154, 1614187373.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 128, 3, 1, 8, 1614187374.293222734, 1614187374.000000000, 39.7942466, -105.1532683, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
